;
Date;Close
1995-12-18;4056.000000
1995-12-19;4035.000000
1995-12-20;4205.700195
1995-12-21;4252.000000
1995-12-22;4343.200195
1995-12-25;null
1995-12-26;4364.000000
1995-12-27;4346.299805
1995-12-28;4299.000000
1995-12-29;null
1996-01-01;null
1996-01-02;4390.100098
1996-01-03;4681.500000
1996-01-04;4684.100098
1996-01-05;4694.299805
1996-01-08;4741.000000
1996-01-09;4653.899902
1996-01-10;4622.200195
1996-01-11;4748.700195
1996-01-12;4846.600098
1996-01-15;4895.399902
1996-01-16;4846.799805
1996-01-17;4836.200195
1996-01-18;4833.899902
1996-01-19;4909.000000
1996-01-22;4893.799805
1996-01-23;4985.200195
1996-01-24;4945.200195
1996-01-25;null
1996-01-26;4907.700195
1996-01-29;4934.799805
1996-01-30;5133.500000
1996-01-31;5151.500000
1996-02-01;5269.399902
1996-02-02;5410.899902
1996-02-05;5332.899902
1996-02-06;5354.100098
1996-02-07;5283.000000
1996-02-08;5322.600098
1996-02-09;5305.399902
1996-02-12;5339.000000
1996-02-13;5385.600098
1996-02-14;5330.799805
1996-02-15;5273.700195
1996-02-16;5173.000000
1996-02-19;null
1996-02-20;null
1996-02-21;null
1996-02-22;5237.700195
1996-02-23;5267.399902
1996-02-26;5245.200195
1996-02-27;5193.000000
1996-02-28;5199.299805
1996-02-29;4957.700195
1996-03-01;5083.399902
1996-03-04;5152.700195
1996-03-05;5198.000000
1996-03-06;4975.299805
1996-03-07;4756.000000
1996-03-08;4721.899902
1996-03-11;4771.799805
1996-03-12;4739.399902
1996-03-13;4805.600098
1996-03-14;4841.299805
1996-03-15;4852.500000
1996-03-18;4887.000000
1996-03-19;4851.500000
1996-03-20;4868.399902
1996-03-21;4979.700195
1996-03-22;5051.200195
1996-03-25;5031.600098
1996-03-26;4981.700195
1996-03-27;5039.600098
1996-03-28;4980.500000
1996-03-29;4954.899902
1996-04-01;5009.299805
1996-04-02;4985.600098
1996-04-03;4977.600098
1996-04-04;null
1996-04-05;null
1996-04-08;4853.700195
1996-04-09;4866.500000
1996-04-10;4889.600098
1996-04-11;4885.200195
1996-04-12;5015.600098
1996-04-15;5022.399902
1996-04-16;4989.299805
1996-04-17;5003.899902
1996-04-18;5002.000000
1996-04-19;5075.600098
1996-04-22;5079.700195
1996-04-23;5061.899902
1996-04-24;5047.000000
1996-04-25;5121.899902
1996-04-26;5142.600098
1996-04-29;5149.299805
1996-04-30;5164.100098
1996-05-01;null
1996-05-02;5146.000000
1996-05-03;5101.500000
1996-05-06;5153.000000
1996-05-07;5284.200195
1996-05-08;5360.500000
1996-05-09;5388.500000
1996-05-10;5345.500000
1996-05-13;5480.200195
1996-05-14;5428.100098
1996-05-15;5442.500000
1996-05-16;5475.600098
1996-05-17;5560.399902
1996-05-20;5655.700195
1996-05-21;5602.000000
1996-05-22;5681.500000
1996-05-23;5530.899902
1996-05-24;5600.700195
1996-05-27;5628.000000
1996-05-28;5710.799805
1996-05-29;5625.700195
1996-05-30;5687.799805
1996-05-31;5728.000000
1996-06-03;5635.100098
1996-06-04;5599.399902
1996-06-05;5567.899902
1996-06-06;null
1996-06-07;5530.200195
1996-06-10;5457.200195
1996-06-11;5413.399902
1996-06-12;5532.500000
1996-06-13;5503.799805
1996-06-14;5634.899902
1996-06-17;5804.899902
1996-06-18;5834.600098
1996-06-19;5817.100098
1996-06-20;5823.000000
1996-06-21;6053.100098
1996-06-24;6201.799805
1996-06-25;6082.399902
1996-06-26;6227.200195
1996-06-27;6227.200195
1996-06-28;6043.899902
1996-07-01;6156.200195
1996-07-02;6245.500000
1996-07-03;6355.899902
1996-07-04;6432.100098
1996-07-05;6286.500000
1996-07-08;6338.799805
1996-07-09;6488.000000
1996-07-10;6444.700195
1996-07-11;6508.500000
1996-07-12;6652.200195
1996-07-15;6432.899902
1996-07-16;6293.399902
1996-07-17;6214.700195
1996-07-18;6188.799805
1996-07-19;6411.700195
1996-07-22;6299.100098
1996-07-23;6222.600098
1996-07-24;6051.000000
1996-07-25;6096.299805
1996-07-26;5968.500000
1996-07-29;5909.399902
1996-07-30;6143.299805
1996-07-31;6123.299805
1996-08-01;6277.299805
1996-08-02;6363.600098
1996-08-05;6244.100098
1996-08-06;6130.799805
1996-08-07;6165.299805
1996-08-08;6257.299805
1996-08-09;6222.799805
1996-08-12;6304.200195
1996-08-13;6227.700195
1996-08-14;6227.100098
1996-08-15;6348.399902
1996-08-16;6352.899902
1996-08-19;6292.100098
1996-08-20;6337.100098
1996-08-21;6314.799805
1996-08-22;6248.899902
1996-08-23;6202.700195
1996-08-26;6028.100098
1996-08-27;6126.100098
1996-08-28;6294.799805
1996-08-29;6270.000000
1996-08-30;6259.399902
1996-09-02;6232.500000
1996-09-03;6270.000000
1996-09-04;6276.899902
1996-09-05;6254.000000
1996-09-06;6334.600098
1996-09-09;6382.799805
1996-09-10;6415.799805
1996-09-11;6358.100098
1996-09-12;6391.000000
1996-09-13;6464.299805
1996-09-16;6534.299805
1996-09-17;6512.399902
1996-09-18;6489.600098
1996-09-19;6560.200195
1996-09-20;6588.299805
1996-09-23;6551.700195
1996-09-24;6557.000000
1996-09-25;6513.899902
1996-09-26;6535.899902
1996-09-27;6458.899902
1996-09-30;6446.899902
1996-10-01;6521.799805
1996-10-02;6605.799805
1996-10-03;null
1996-10-04;6626.899902
1996-10-07;6612.700195
1996-10-08;6651.600098
1996-10-09;6631.100098
1996-10-10;6626.700195
1996-10-11;6608.700195
1996-10-14;6631.299805
1996-10-15;6744.899902
1996-10-16;6733.500000
1996-10-17;6766.000000
1996-10-18;6798.100098
1996-10-21;6798.899902
1996-10-22;6675.600098
1996-10-23;6648.600098
1996-10-24;6588.799805
1996-10-25;6503.399902
1996-10-28;6401.100098
1996-10-29;6549.799805
1996-10-30;6543.200195
1996-10-31;6533.200195
1996-11-01;6641.200195
1996-11-04;6658.500000
1996-11-05;6697.600098
1996-11-06;6704.600098
1996-11-07;6666.700195
1996-11-08;6559.600098
1996-11-11;6582.899902
1996-11-12;6523.299805
1996-11-13;6571.000000
1996-11-14;6523.000000
1996-11-15;null
1996-11-18;6556.299805
1996-11-19;6557.000000
1996-11-20;6541.299805
1996-11-21;6625.899902
1996-11-22;6645.299805
1996-11-25;6649.200195
1996-11-26;6631.500000
1996-11-27;6591.899902
1996-11-28;6644.899902
1996-11-29;6666.100098
1996-12-02;6735.600098
1996-12-03;6836.799805
1996-12-04;6797.600098
1996-12-05;6947.100098
1996-12-06;6872.899902
1996-12-09;6836.399902
1996-12-10;6855.899902
1996-12-11;6677.799805
1996-12-12;6657.500000
1996-12-13;6680.200195
1996-12-16;6654.399902
1996-12-17;6784.600098
1996-12-18;6910.399902
1996-12-19;6891.600098
1996-12-20;6942.200195
1996-12-23;6912.600098
1996-12-24;null
1996-12-25;null
1996-12-26;6957.799805
1996-12-27;7006.899902
1996-12-30;7039.899902
1996-12-31;null
1997-01-01;null
1997-01-02;6955.500000
1997-01-03;6997.799805
1997-01-06;7159.500000
1997-01-07;7159.500000
1997-01-08;7427.000000
1997-01-09;7454.200195
1997-01-10;7478.299805
1997-01-13;7411.799805
1997-01-14;7621.100098
1997-01-15;7667.600098
1997-01-16;7655.799805
1997-01-17;7816.299805
